"id","cuisine","set"
34777,"italian","train"
27049,"french","train"
28334,"indian","train"
32326,"chinese","train"
44780,"southern_us","train"
39824,"italian","train"
22307,"spanish","train"
40717,"moroccan","train"
47953,"chinese","train"
21114,"french","train"
10777,"italian","train"
13718,"thai","train"
6060,"spanish","train"
12215,"southern_us","train"
6897,"mexican","train"
48355,"thai","train"
24626,"southern_us","train"
17694,"mexican","train"
546,"mexican","train"
11798,"french","train"
44981,"italian","train"
42564,"brazilian","train"
21228,"brazilian","train"
4552,"thai","train"
3278,"italian","train"
45741,"vietnamese","train"
17296,"mexican","train"
48166,"chinese","train"
43182,"mexican","train"
16064,"filipino","train"
40017,"indian","train"
2877,"spanish","train"
25322,"southern_us","train"
44212,"brazilian","train"
49270,"indian","train"
32897,"italian","train"
1870,"thai","train"
23483,"italian","train"
413,"russian","train"
34425,"french","train"
21917,"greek","train"
41738,"thai","train"
33420,"mexican","train"
18770,"italian","train"
10493,"indian","train"
10381,"indian","train"
40116,"cajun_creole","train"
37490,"chinese","train"
14852,"chinese","train"
46056,"mexican","train"
11219,"mexican","train"
33038,"french","train"
40506,"french","train"
41607,"southern_us","train"
32975,"southern_us","train"
43670,"italian","train"
2173,"italian","train"
35241,"mexican","train"
28345,"italian","train"
48464,"indian","train"
37246,"british","train"
9762,"japanese","train"
9879,"italian","train"
23283,"italian","train"
32754,"indian","train"
1363,"british","train"
5438,"british","train"
29410,"filipino","train"
39587,"italian","train"
33177,"mexican","train"
48270,"chinese","train"
46058,"mexican","train"
43163,"french","train"
16194,"southern_us","train"
11957,"italian","train"
13766,"italian","train"
34124,"italian","train"
18371,"italian","train"
26663,"cajun_creole","train"
39912,"brazilian","train"
32424,"irish","train"
34884,"korean","train"
39802,"moroccan","train"
22186,"british","train"
37635,"chinese","train"
36944,"vietnamese","train"
4411,"irish","train"
14758,"italian","train"
27016,"italian","train"
46552,"british","train"
43497,"filipino","train"
3310,"japanese","train"
1822,"southern_us","train"
42303,"chinese","train"
45739,"italian","train"
13309,"italian","train"
17740,"thai","train"
435,"japanese","train"
16567,"vietnamese","train"
48931,"cajun_creole","train"
13723,"french","train"
26292,"italian","train"
2531,"mexican","train"
4857,"italian","train"
40044,"russian","train"
27713,"mexican","train"
28833,"southern_us","train"
7919,"southern_us","train"
25123,"indian","train"
39461,"chinese","train"
28132,"greek","train"
8646,"southern_us","train"
39628,"mexican","train"
42398,"vietnamese","train"
21857,"mexican","train"
13222,"british","train"
8347,"british","train"
32311,"french","train"
3316,"mexican","train"
36894,"mexican","train"
35339,"italian","train"
3972,"italian","train"
46198,"indian","train"
3789,"italian","train"
16452,"mexican","train"
39266,"mexican","train"
37167,"thai","train"
24246,"italian","train"
17394,"southern_us","train"
45170,"mexican","train"
7677,"italian","train"
37590,"mexican","train"
3409,"thai","train"
27363,"southern_us","train"
19977,"mexican","train"
10428,"jamaican","train"
17667,"thai","train"
2361,"italian","train"
32021,"italian","train"
38065,"spanish","train"
35608,"southern_us","train"
1340,"spanish","train"
49307,"mexican","train"
4352,"thai","train"
41773,"southern_us","train"
5852,"mexican","train"
27893,"mexican","train"
28644,"southern_us","train"
22128,"mexican","train"
29187,"indian","train"
9655,"mexican","train"
31418,"russian","train"
6310,"italian","train"
18570,"filipino","train"
40649,"italian","train"
14401,"greek","train"
12722,"mexican","train"
31701,"indian","train"
15534,"jamaican","train"
2761,"mexican","train"
38135,"french","train"
25453,"japanese","train"
21206,"italian","train"
45585,"italian","train"
34054,"mexican","train"
22614,"french","train"
44831,"brazilian","train"
20854,"southern_us","train"
18765,"french","train"
20683,"thai","train"
16144,"mexican","train"
18594,"mexican","train"
46858,"mexican","train"
33740,"russian","train"
29544,"thai","train"
42080,"chinese","train"
41272,"indian","train"
6547,"southern_us","train"
2460,"italian","train"
46038,"italian","train"
7209,"irish","train"
9056,"mexican","train"
41800,"korean","train"
21797,"mexican","train"
44880,"japanese","train"
9183,"italian","train"
34005,"southern_us","train"
19232,"italian","train"
2397,"irish","train"
8635,"chinese","train"
34242,"french","train"
44817,"korean","train"
5163,"italian","train"
8529,"chinese","train"
31080,"british","train"
29367,"southern_us","train"
41788,"mexican","train"
45442,"mexican","train"
3562,"greek","train"
48606,"southern_us","train"
2734,"chinese","train"
27387,"vietnamese","train"
38615,"italian","train"
11403,"greek","train"
41492,"filipino","train"
47572,"spanish","train"
13920,"italian","train"
28174,"mexican","train"
42931,"italian","train"
25150,"mexican","train"
49472,"mexican","train"
37409,"moroccan","train"
48702,"moroccan","train"
30627,"thai","train"
19520,"italian","train"
33262,"chinese","train"
35207,"japanese","train"
21885,"french","train"
5796,"southern_us","train"
289,"indian","train"
18147,"chinese","train"
1016,"cajun_creole","train"
28128,"cajun_creole","train"
17782,"italian","train"
11496,"indian","train"
25129,"brazilian","train"
36734,"indian","train"
28412,"mexican","train"
1507,"jamaican","train"
46607,"mexican","train"
21102,"korean","train"
22043,"mexican","train"
26370,"vietnamese","train"
6708,"jamaican","train"
39057,"japanese","train"
20713,"italian","train"
17695,"japanese","train"
667,"indian","train"
931,"mexican","train"
40622,"mexican","train"
11869,"spanish","train"
19522,"southern_us","train"
44221,"southern_us","train"
27868,"thai","train"
48130,"southern_us","train"
29698,"mexican","train"
37122,"russian","train"
27018,"british","train"
33195,"southern_us","train"
47473,"italian","train"
36345,"italian","train"
12251,"italian","train"
47823,"mexican","train"
40361,"mexican","train"
5505,"indian","train"
5186,"japanese","train"
40320,"italian","train"
14610,"indian","train"
12749,"korean","train"
776,"spanish","train"
40903,"japanese","train"
29770,"chinese","train"
46224,"chinese","train"
36544,"thai","train"
35392,"chinese","train"
15023,"italian","train"
35070,"moroccan","train"
17422,"indian","train"
14444,"mexican","train"
13946,"italian","train"
6015,"mexican","train"
14417,"italian","train"
30249,"filipino","train"
5374,"southern_us","train"
1034,"southern_us","train"
4621,"french","train"
25839,"italian","train"
8263,"spanish","train"
48450,"chinese","train"
539,"mexican","train"
783,"southern_us","train"
12143,"southern_us","train"
46425,"chinese","train"
40770,"spanish","train"
16755,"southern_us","train"
22416,"moroccan","train"
29129,"indian","train"
42484,"italian","train"
14821,"italian","train"
45391,"jamaican","train"
14032,"moroccan","train"
43698,"italian","train"
39997,"indian","train"
48442,"southern_us","train"
37896,"italian","train"
46666,"indian","train"
7134,"italian","train"
16771,"chinese","train"
10134,"french","train"
22026,"indian","train"
4050,"indian","train"
45333,"southern_us","train"
39213,"southern_us","train"
2430,"mexican","train"
35870,"italian","train"
15329,"mexican","train"
20601,"russian","train"
32846,"french","train"
37525,"italian","train"
9574,"russian","train"
10430,"french","train"
27215,"french","train"
43330,"japanese","train"
10735,"spanish","train"
25533,"southern_us","train"
11858,"japanese","train"
165,"french","train"
15755,"mexican","train"
14525,"italian","train"
30554,"italian","train"
639,"indian","train"
27370,"spanish","train"
30351,"thai","train"
24553,"italian","train"
20004,"mexican","train"
24408,"chinese","train"
33009,"japanese","train"
3728,"cajun_creole","train"
41814,"chinese","train"
23387,"italian","train"
35433,"italian","train"
28054,"indian","train"
17020,"japanese","train"
4830,"italian","train"
25261,"italian","train"
24002,"spanish","train"
3593,"italian","train"
6423,"moroccan","train"
1161,"italian","train"
33469,"italian","train"
41648,"greek","train"
21678,"southern_us","train"
31033,"filipino","train"
25943,"southern_us","train"
10014,"vietnamese","train"
48470,"chinese","train"
48438,"italian","train"
42017,"vietnamese","train"
22504,"italian","train"
6055,"indian","train"
48727,"cajun_creole","train"
11455,"korean","train"
13529,"italian","train"
47756,"chinese","train"
40791,"italian","train"
42603,"japanese","train"
32099,"indian","train"
28897,"french","train"
28919,"irish","train"
21854,"japanese","train"
23538,"italian","train"
47107,"vietnamese","train"
6733,"southern_us","train"
27741,"thai","train"
44848,"cajun_creole","train"
10587,"mexican","train"
30618,"mexican","train"
19034,"mexican","train"
37931,"southern_us","train"
42654,"mexican","train"
10845,"italian","train"
13282,"southern_us","train"
21152,"southern_us","train"
34894,"french","train"
294,"indian","train"
24656,"greek","train"
6910,"mexican","train"
36657,"indian","train"
18270,"italian","train"
40631,"southern_us","train"
21157,"indian","train"
8653,"chinese","train"
39592,"southern_us","train"
43988,"indian","train"
16908,"chinese","train"
32685,"cajun_creole","train"
40843,"mexican","train"
25681,"british","train"
48087,"indian","train"
40069,"italian","train"
42884,"indian","train"
38348,"mexican","train"
27851,"indian","train"
24694,"italian","train"
6242,"jamaican","train"
40883,"japanese","train"
44330,"indian","train"
11888,"southern_us","train"
26845,"spanish","train"
17268,"mexican","train"
41712,"spanish","train"
12956,"korean","train"
33693,"italian","train"
13117,"french","train"
48974,"thai","train"
33282,"moroccan","train"
38021,"french","train"
10610,"mexican","train"
42190,"vietnamese","train"
6972,"thai","train"
33035,"british","train"
10558,"southern_us","train"
16865,"italian","train"
22041,"southern_us","train"
6917,"japanese","train"
46067,"chinese","train"
23731,"italian","train"
29474,"greek","train"
42021,"vietnamese","train"
15863,"indian","train"
13790,"filipino","train"
8161,"mexican","train"
16208,"mexican","train"
34488,"french","train"
43898,"italian","train"
40133,"indian","train"
4681,"southern_us","train"
13879,"russian","train"
8019,"mexican","train"
46541,"indian","train"
39443,"italian","train"
30759,"cajun_creole","train"
17794,"chinese","train"
8851,"indian","train"
32203,"mexican","train"
31992,"french","train"
8569,"cajun_creole","train"
25338,"british","train"
25185,"chinese","train"
43618,"southern_us","train"
21781,"spanish","train"
27244,"cajun_creole","train"
36105,"vietnamese","train"
30780,"thai","train"
42824,"chinese","train"
34684,"french","train"
10667,"vietnamese","train"
15907,"moroccan","train"
20305,"chinese","train"
45467,"chinese","train"
40583,"vietnamese","train"
19314,"russian","train"
13014,"brazilian","train"
36827,"brazilian","train"
28210,"mexican","train"
8251,"mexican","train"
24534,"mexican","train"
40969,"italian","train"
24112,"italian","train"
11339,"indian","train"
4774,"spanish","train"
47244,"irish","train"
42987,"moroccan","train"
40349,"southern_us","train"
40016,"french","train"
21046,"chinese","train"
13052,"italian","train"
17893,"indian","train"
13148,"chinese","train"
22401,"mexican","train"
25239,"thai","train"
30981,"italian","train"
17661,"russian","train"
5795,"indian","train"
49445,"southern_us","train"
23474,"cajun_creole","train"
36745,"indian","train"
44827,"thai","train"
23235,"russian","train"
6945,"mexican","train"
48417,"mexican","train"
5054,"italian","train"
48086,"mexican","train"
47362,"italian","train"
18222,"italian","train"
44127,"greek","train"
29790,"chinese","train"
27093,"southern_us","train"
18006,"french","train"
1962,"italian","train"
16472,"mexican","train"
20529,"mexican","train"
8943,"cajun_creole","train"
20870,"mexican","train"
10877,"vietnamese","train"
49482,"southern_us","train"
15513,"italian","train"
5211,"southern_us","train"
16455,"italian","train"
32996,"japanese","train"
39111,"italian","train"
6544,"indian","train"
16427,"mexican","train"
38009,"french","train"
31276,"italian","train"
23321,"cajun_creole","train"
20899,"mexican","train"
46105,"french","train"
46071,"irish","train"
43580,"japanese","train"
31301,"indian","train"
5674,"mexican","train"
41241,"chinese","train"
13872,"french","train"
28617,"indian","train"
42477,"french","train"
30274,"russian","train"
39942,"moroccan","train"
22167,"italian","train"
1242,"southern_us","train"
36350,"indian","train"
49571,"mexican","train"
13784,"italian","train"
27256,"italian","train"
21179,"french","train"
27070,"moroccan","train"
35454,"indian","train"
35712,"vietnamese","train"
6002,"mexican","train"
45551,"italian","train"
24021,"jamaican","train"
18564,"indian","train"
49056,"mexican","train"
5937,"italian","train"
47188,"italian","train"
47842,"mexican","train"
37411,"irish","train"
40507,"thai","train"
6339,"italian","train"
8614,"cajun_creole","train"
42702,"chinese","train"
29967,"french","train"
47748,"chinese","train"
30965,"italian","train"
36660,"chinese","train"
32177,"french","train"
47363,"southern_us","train"
20291,"russian","train"
21706,"italian","train"
44563,"italian","train"
47855,"mexican","train"
24461,"indian","train"
46377,"italian","train"
19696,"greek","train"
42999,"chinese","train"
21744,"japanese","train"
18007,"thai","train"
11533,"mexican","train"
10781,"southern_us","train"
